Ensembl ID#,S2-013-1,S2-013-2,S2-013-3,S2-LM7AA-1,S2-LM7AA-2,S2-LM7AA-3,Suit2-1,Suit2-2,Suit2-3,Suit2-OE-1,Suit2-OE-2,Suit2-OE-3
ENSG00000260711.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260714.1,3,2,5,1,1,0,0,1,1,0,1,0
ENSG00000260715.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260719.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260720.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260721.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260722.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260723.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260724.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260725.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260726.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260727.1,38,27,28,24,53,21,18,17,9,28,22,28
ENSG00000260729.1,0,1,0,0,1,0,0,0,0,0,0,2
ENSG00000260731.1,5,1,5,3,2,0,0,1,2,1,2,0
ENSG00000260733.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260734.5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260735.2,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000260737.6,0,0,1,0,0,1,0,0,0,2,2,1
ENSG00000260738.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260739.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260740.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260741.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260742.1,83,93,66,37,93,40,69,51,38,46,78,78
ENSG00000260743.1,10,25,13,9,23,10,5,6,5,10,13,22
ENSG00000260744.1,0,0,2,0,1,1,0,0,0,0,0,0
ENSG00000260746.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260747.1,26,11,12,18,35,9,11,8,8,10,10,25
ENSG00000260750.6,27,18,12,23,20,29,11,15,11,18,20,25
ENSG00000260751.2,20,14,20,18,34,22,6,11,8,3,10,21
ENSG00000260755.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260756.1,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000260757.1,11,10,17,21,36,20,16,5,3,9,9,19
ENSG00000260759.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260761.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260762.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260763.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260764.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260765.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260771.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260772.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260773.1,4,8,5,4,4,2,5,1,5,9,2,2
ENSG00000260774.1,24,30,11,11,27,20,14,11,4,16,21,19
ENSG00000260776.5,0,1,1,0,0,0,1,0,0,0,0,0
ENSG00000260777.1,1,1,2,1,0,0,0,0,0,0,0,0
ENSG00000260778.5,16,21,16,21,36,25,14,20,7,17,14,28
ENSG00000260779.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260780.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260781.1,14,3,5,3,8,4,8,10,6,15,11,7
ENSG00000260782.1,1,2,0,2,2,0,3,2,0,1,3,1
ENSG00000260784.1,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000260785.2,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000260786.1,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260788.6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260790.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260792.1,6,6,6,4,4,1,0,0,1,2,0,0
ENSG00000260793.2,9,22,7,7,13,11,12,8,4,13,24,16
ENSG00000260795.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260796.1,4,0,1,0,3,2,5,4,0,3,1,0
ENSG00000260797.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260798.1,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000260799.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260802.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260803.1,0,0,0,1,1,1,0,0,0,0,1,3
ENSG00000260804.3,400,348,287,212,357,203,154,147,105,159,249,248
ENSG00000260805.2,4,10,9,3,11,2,2,3,0,5,4,6
ENSG00000260806.1,33,25,40,18,48,35,20,16,9,24,23,38
ENSG00000260807.7,24,19,37,18,61,26,23,25,12,23,29,28
ENSG00000260808.1,5,4,4,4,7,2,4,2,1,2,6,9
ENSG00000260809.1,0,1,0,0,0,1,1,2,0,0,0,0
ENSG00000260810.1,3,5,3,0,0,0,0,0,0,3,0,3
ENSG00000260811.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260812.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260814.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260815.3,0,0,0,0,0,0,1,2,0,0,0,0
ENSG00000260816.2,0,0,0,1,0,0,0,0,0,1,0,0
ENSG00000260817.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260818.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260823.1,1,2,3,1,3,1,0,0,0,0,0,1
ENSG00000260827.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260828.1,0,0,2,0,0,0,0,0,0,0,0,3
ENSG00000260830.1,3,4,5,7,5,6,3,3,1,4,0,2
ENSG00000260832.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260834.1,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000260835.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260836.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260838.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260840.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260844.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260845.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260846.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260847.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260848.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260850.2,4,8,5,5,9,6,0,0,0,0,5,2
ENSG00000260851.6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260852.1,198,129,159,160,249,168,149,111,87,152,176,221
ENSG00000260853.2,135,134,90,166,299,152,169,91,79,125,93,215
ENSG00000260854.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260855.1,13,11,7,17,15,11,10,2,5,8,14,4
ENSG00000260857.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260858.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260859.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260860.2,2,1,0,0,0,0,1,0,0,0,0,0
ENSG00000260861.6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260862.1,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000260863.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260864.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260865.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260866.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260867.1,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000260868.1,4,4,5,2,3,1,0,1,3,3,0,1
ENSG00000260870.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260871.1,1,6,3,3,3,1,0,1,0,1,0,3
ENSG00000260873.6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260874.5,10,5,6,4,12,9,9,1,5,7,7,16
ENSG00000260876.6,1,0,0,0,1,0,0,0,0,0,0,0
ENSG00000260877.2,126,111,164,128,216,141,79,80,64,92,94,131
ENSG00000260878.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260879.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260880.5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260882.1,1,4,0,0,0,0,1,0,0,0,0,3
ENSG00000260883.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260884.1,9,5,8,11,19,6,6,1,5,5,12,14
ENSG00000260886.2,4,0,1,5,9,1,3,2,3,1,4,7
ENSG00000260887.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260889.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260891.1,1,5,2,0,5,2,1,0,1,1,0,4
ENSG00000260892.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260894.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260895.1,5,0,2,5,7,1,5,0,2,8,10,3
ENSG00000260896.6,0,0,0,0,0,0,1,0,0,0,1,0
ENSG00000260897.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260898.6,2,2,0,0,0,0,1,0,1,1,1,3
ENSG00000260899.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260900.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260902.1,0,0,0,0,1,2,0,0,0,1,0,0
ENSG00000260903.3,0,1,0,0,0,1,3,0,0,1,0,0
ENSG00000260905.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260907.1,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000260908.1,0,0,0,0,4,0,1,0,0,0,3,2
ENSG00000260909.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260910.1,30,33,23,2,10,3,1,0,0,6,3,4
ENSG00000260911.2,1,1,0,0,3,2,0,2,0,0,1,1
ENSG00000260912.1,135,113,112,70,122,67,89,114,71,94,139,125
ENSG00000260913.1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260914.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260916.7,357,379,360,457,836,556,352,297,282,484,672,580
ENSG00000260917.1,457,395,377,180,371,235,207,137,125,228,376,249
ENSG00000260918.1,0,0,0,1,1,0,1,0,0,0,3,1
ENSG00000260919.1,3,0,0,0,0,0,0,0,0,1,0,0
ENSG00000260920.2,94,93,71,60,118,57,41,44,35,56,59,60
ENSG00000260921.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260922.2,0,1,4,3,5,1,2,0,2,0,0,1
ENSG00000260923.7,4,4,6,3,3,4,4,0,3,2,1,3
ENSG00000260924.2,119,95,127,68,111,72,61,50,31,51,52,92
ENSG00000260926.3,0,0,0,0,2,0,1,0,0,0,1,0
ENSG00000260927.2,7,7,11,5,19,17,12,6,5,8,3,17
ENSG00000260928.2,0,0,0,0,0,1,2,0,0,0,0,0
ENSG00000260930.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260932.1,8,1,2,1,7,2,1,0,2,2,1,3
ENSG00000260933.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260934.1,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000260937.6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260939.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260941.1,2,4,0,1,5,0,0,0,0,0,3,1
ENSG00000260942.1,101,88,98,59,147,87,81,59,33,78,65,129
ENSG00000260943.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260944.1,10,5,10,6,1,9,12,10,6,4,4,13
ENSG00000260945.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260947.1,1,6,0,0,7,3,0,1,3,1,3,0
ENSG00000260948.1,15,28,11,5,15,10,10,12,10,4,17,17
ENSG00000260949.1,12,9,9,1,7,0,1,4,0,5,0,2
ENSG00000260951.2,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000260953.1,6,7,7,10,16,9,7,3,3,8,11,3
ENSG00000260954.1,4,1,3,4,3,3,4,4,1,0,2,2
ENSG00000260955.2,3,4,1,2,6,1,5,5,1,2,0,5
ENSG00000260957.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260958.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260959.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260962.1,0,0,0,0,0,1,0,0,0,1,0,0
ENSG00000260963.2,1,5,3,0,1,0,7,6,1,2,4,4
ENSG00000260965.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260966.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260967.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260969.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260970.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260971.4,0,0,3,0,0,0,0,0,0,0,0,0
ENSG00000260972.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260973.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260974.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260975.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260976.2,6,6,2,5,7,2,4,5,4,6,6,6
ENSG00000260978.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260979.1,0,2,0,0,0,0,0,0,0,0,0,1
ENSG00000260981.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260983.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260984.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260986.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260988.1,1,3,2,0,2,1,0,0,0,2,1,1
ENSG00000260989.1,2,0,1,0,2,0,1,0,0,1,0,2
ENSG00000260990.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260991.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260992.1,7,10,10,5,18,10,1,2,4,4,13,16
ENSG00000260994.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260995.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260996.1,9,16,7,2,7,2,4,5,1,5,5,4
ENSG00000260997.1,2,0,0,0,0,0,1,0,0,0,0,0
ENSG00000260999.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261000.1,1,1,0,0,0,0,0,0,0,0,0,0
ENSG00000261002.5,1,3,0,0,2,1,2,1,0,1,2,0
ENSG00000261003.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261007.2,1,1,0,0,0,0,0,0,0,0,0,0
ENSG00000261008.7,81,76,47,36,70,39,43,12,27,36,43,67
ENSG00000261009.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261010.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261011.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261012.2,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000261014.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261017.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261018.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261019.1,1,1,0,3,4,0,1,0,4,2,5,5
ENSG00000261020.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261024.7,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000261025.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261026.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261028.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261029.1,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000261030.1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261033.1,6,5,8,1,1,1,0,0,0,0,2,1
ENSG00000261035.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261036.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261037.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261038.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261039.3,0,0,0,0,3,0,0,0,0,0,0,0
ENSG00000261040.7,1,5,2,7,14,7,4,4,2,1,6,9
ENSG00000261041.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261043.5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261044.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261045.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261046.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261047.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261048.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261049.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261051.1,3,7,9,6,6,5,1,1,1,4,10,7
ENSG00000261052.5,4,1,3,0,6,2,2,3,2,2,1,3
ENSG00000261053.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261054.1,5,2,0,1,0,0,0,0,0,1,0,0
ENSG00000261055.1,1,1,3,2,1,1,0,0,0,2,1,4
ENSG00000261056.2,1,5,0,2,0,1,5,1,1,2,5,13
ENSG00000261057.1,0,0,0,1,0,0,0,0,0,1,0,0
ENSG00000261058.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261060.1,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000261061.1,821,629,789,593,927,660,467,396,297,520,464,681
ENSG00000261063.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261064.1,0,0,0,0,3,1,1,0,0,3,1,0
ENSG00000261065.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261066.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261067.7,5,3,6,5,12,6,1,5,3,6,5,5
ENSG00000261068.2,15,12,7,8,16,10,15,17,11,27,37,29
ENSG00000261069.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261070.1,1,1,0,0,0,0,0,0,0,0,0,0
ENSG00000261071.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261072.2,15,10,13,0,8,2,3,3,1,5,3,6
ENSG00000261075.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261076.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261077.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261078.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261079.1,7,0,3,0,8,2,0,2,1,3,2,1
ENSG00000261080.1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261081.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261082.1,0,0,0,0,0,0,0,0,0,0,0,3
ENSG00000261083.3,0,0,0,1,1,0,0,0,0,0,0,2
ENSG00000261084.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261087.1,28,30,21,33,62,24,23,19,11,23,33,26
ENSG00000261089.1,0,1,0,0,0,1,0,0,0,0,0,1
ENSG00000261090.2,0,0,0,0,1,1,0,0,0,0,0,1
ENSG00000261092.1,3,1,0,0,1,0,1,1,3,3,3,1
ENSG00000261093.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261094.2,75,64,65,34,76,50,58,48,32,46,51,93
ENSG00000261095.1,4,0,0,0,0,0,2,0,0,3,0,0
ENSG00000261096.1,6,4,7,3,10,6,3,1,1,1,4,0
ENSG00000261097.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261098.1,52,59,41,45,76,42,38,20,27,31,66,42
ENSG00000261101.2,4,4,2,3,4,2,1,0,1,1,6,4
ENSG00000261102.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261103.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261104.1,7,7,1,3,5,6,6,9,4,4,9,8
ENSG00000261105.6,3,9,6,12,7,8,9,2,2,6,10,4
ENSG00000261108.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261111.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261113.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261114.1,2,1,2,4,5,5,6,5,2,2,3,8
ENSG00000261115.6,0,0,1,7,8,4,0,0,0,6,2,3
ENSG00000261116.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261117.1,0,0,1,1,1,1,1,0,2,2,3,0
ENSG00000261118.1,19,23,25,18,34,28,11,7,8,6,11,20
ENSG00000261120.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261121.2,0,0,2,0,1,0,0,0,0,0,0,0
ENSG00000261122.6,0,1,2,0,0,0,0,0,0,0,0,0
ENSG00000261123.1,16,4,14,13,36,23,24,19,12,9,25,39
ENSG00000261124.1,7,1,2,1,2,2,3,2,0,1,0,4
ENSG00000261126.7,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261127.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261129.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261130.5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261131.1,1,0,2,2,2,4,1,0,1,3,1,1
ENSG00000261134.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261135.1,0,1,0,0,2,0,1,0,0,0,1,0
ENSG00000261136.1,44,41,39,15,45,24,25,22,11,34,16,37
ENSG00000261140.1,2,4,6,4,9,1,4,2,1,6,10,4
ENSG00000261141.1,2,6,2,1,0,1,1,1,1,4,6,3
ENSG00000261143.1,5,0,3,1,2,1,0,0,0,4,3,0
ENSG00000261144.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261145.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261146.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261147.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261150.2,62,84,45,18,15,10,31,11,33,40,73,63
ENSG00000261151.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261153.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261154.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261156.6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261158.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261159.1,6,9,18,9,9,12,6,7,3,7,7,12
ENSG00000261161.1,0,0,0,0,0,1,0,1,0,1,0,0
ENSG00000261166.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261167.1,164,120,155,81,148,90,72,61,56,69,77,96
ENSG00000261168.1,3,0,2,1,2,0,1,0,0,0,1,0
ENSG00000261170.2,19,12,8,24,49,12,24,19,15,29,30,32
ENSG00000261172.1,0,0,0,3,0,0,0,0,0,0,0,0
ENSG00000261173.1,2,7,2,3,7,4,0,1,0,2,5,5
ENSG00000261174.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261175.6,696,542,578,198,323,222,131,106,87,160,152,208
ENSG00000261177.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261178.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261181.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261182.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261183.5,38,51,30,5,12,5,41,39,26,42,77,59
ENSG00000261184.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261186.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261187.1,4,1,2,0,2,0,1,1,0,3,2,4
ENSG00000261188.1,77,62,80,94,190,125,94,74,47,92,120,185
ENSG00000261189.1,37,43,38,24,45,37,21,9,8,17,40,31
ENSG00000261190.5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261191.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261192.1,1,0,0,0,1,0,0,0,0,0,2,2
ENSG00000261193.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261194.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261195.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261196.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261197.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261198.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261199.1,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000261200.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261202.1,1,3,0,0,0,2,3,1,0,0,0,2
ENSG00000261203.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261204.1,1,6,0,0,0,0,0,1,0,1,1,0
ENSG00000261205.2,0,0,0,0,1,0,0,0,0,0,0,1
ENSG00000261206.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261207.1,7,4,1,3,5,4,2,0,4,4,4,8
ENSG00000261208.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261209.1,0,0,0,0,4,0,1,1,5,0,1,0
ENSG00000261210.8,1,0,0,0,2,0,0,1,0,1,0,0
ENSG00000261211.1,12,15,10,10,22,17,18,9,7,13,19,21
ENSG00000261213.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261215.1,0,0,0,0,2,2,0,0,1,0,1,0
ENSG00000261216.1,3,3,1,2,3,4,7,0,1,1,2,1
ENSG00000261217.2,0,0,0,1,1,0,0,0,0,0,0,0
ENSG00000261218.5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261219.1,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000261220.2,66,44,68,39,65,65,30,26,13,21,22,55
ENSG00000261221.3,1308,878,912,796,1320,876,434,422,348,883,728,912
ENSG00000261222.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261226.1,1,1,4,1,0,0,0,0,0,0,0,0
ENSG00000261227.2,0,0,0,0,1,2,2,0,0,0,0,0
ENSG00000261229.6,4,7,4,1,4,0,6,7,2,5,7,7
ENSG00000261231.6,0,0,0,0,1,0,0,0,0,1,0,2
ENSG00000261232.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261233.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261234.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261235.1,5,8,7,2,10,11,3,0,2,2,4,2
ENSG00000261236.8,13642,9208,11147,6276,10936,9079,4803,4626,3390,6710,3864,8134
ENSG00000261238.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261239.6,0,0,0,1,0,0,1,1,0,0,0,1
ENSG00000261240.1,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000261241.7,14,4,10,2,5,6,2,0,1,3,15,2
ENSG00000261242.1,1,3,8,1,5,1,0,0,1,4,6,0
ENSG00000261243.1,2,3,6,2,7,3,1,1,5,2,4,1
ENSG00000261244.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261245.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261247.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261248.1,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000261249.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261250.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261251.1,5,10,7,8,9,18,6,3,2,5,6,21
ENSG00000261253.2,84,66,48,49,85,63,27,21,25,45,28,52
ENSG00000261257.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261259.1,0,0,0,0,0,0,0,0,0,0,0,0
